#Cloud,Name,Av,alpha,T_bol,L_bol,alphaPrime,TbolPrime,LbolPrime,likelyAGB,RA,DEC,Class
Lupus_III,J160754.0-392046,5.0,-2.3,2400.0,1.0,-2.66,3700.0,3.9,N,241.97499999999997,-39.346111111111114,III
Lupus_III,J160754.7-391544,2.9,-0.1,510.0,0.012,-0.09,670.0,0.014,N,241.97791666666663,-39.26222222222222,Flat
Lupus_III,J160755.2-390717,10.0,-1.9,1700.0,1.0,-2.29,2600.0,4.8,N,241.97999999999996,-39.12138888888889,III
Lupus_III,J160800.1-390259,1.0,-1.1,2400.0,0.086,-1.33,2700.0,0.11,N,242.00041666666664,-39.04972222222222,II
Lupus_III,J160803.0-385229,4.0,-2.3,2400.0,1.0,-2.49,4200.0,3.5,N,242.0125,-38.874722222222225,III
Lupus_III,J160806.1-391222,7.0,-1.6,1800.0,1.1,-2.07,2600.0,3.5,N,242.02541666666664,-39.20611111111111,III
Lupus_III,J160812.6-390833,0.0,-0.8,2300.0,0.66,-0.97,2300.0,0.66,N,242.05249999999995,-39.1425,II
Lupus_III,J160814.9-385714,1.0,-0.7,1500.0,0.012,-0.7,1600.0,0.014,N,242.0620833333333,-38.95388888888889,II
Lupus_III,J160821.7-390421,1.0,-1.1,2600.0,0.21,-1.46,3100.0,0.28,Y,242.09041666666667,-39.072500000000005,II
Lupus_III,J160822.4-390446,0.0,-0.5,1900.0,1.7,-0.63,1900.0,1.7,Y,242.09333333333333,-39.07944444444445,II
Lupus_III,J160824.0-390549,0.0,-1.1,2400.0,0.11,-1.23,2400.0,0.11,N,242.1,-39.096944444444446,II
Lupus_III,J160825.7-390601,1.0,-0.7,2100.0,0.29,-0.98,2400.0,0.35,N,242.10708333333332,-39.10027777777778,II
Lupus_III,J160828.4-390532,2.0,-1.8,2500.0,0.4,-1.85,2900.0,0.65,N,242.11833333333334,-39.092222222222226,III
Lupus_III,J160829.7-390311,2.9,0.7,810.0,0.12,0.63,3100.0,0.22,N,242.12374999999997,-39.05305555555555,0+I
Lupus_III,J160830.2-390611,1.0,-0.8,2100.0,0.21,-1.11,2300.0,0.26,N,242.1258333333333,-39.10305555555556,II
Lupus_III,J160830.8-390548,0.0,-0.9,2200.0,0.17,-1.11,2200.0,0.17,N,242.1283333333333,-39.09666666666667,II
Lupus_III,J160839.7-390625,0.0,-0.9,1700.0,0.19,-0.87,1700.0,0.19,N,242.16541666666663,-39.106944444444444,II
Lupus_III,J160841.7-390137,1.0,-1.8,2700.0,0.17,-1.9,2900.0,0.22,N,242.17374999999998,-39.026944444444446,III
Lupus_III,J160842.8-390614,4.0,-0.9,1700.0,0.1,-0.74,3000.0,0.26,N,242.1783333333333,-39.10388888888889,II
Lupus_III,J160849.4-390539,0.0,-0.6,1700.0,0.3,-0.84,1700.0,0.3,N,242.20583333333332,-39.094166666666666,II
Lupus_III,J160851.4-390530,0.0,-0.4,390.0,0.038,-0.46,390.0,0.038,N,242.21416666666664,-39.09166666666667,II
Lupus_III,J160851.5-390317,0.0,-0.7,2500.0,0.34,-0.89,2500.0,0.34,N,242.2145833333333,-39.05472222222222,II
Lupus_III,J160853.2-391440,2.0,-1.1,2000.0,0.23,-1.37,2400.0,0.33,N,242.22166666666666,-39.24444444444445,II
Lupus_III,J160853.7-391436,8.0,-1.2,1500.0,0.016,-1.38,2600.0,0.056,N,242.22375,-39.24333333333333,II
Lupus_III,J160855.2-384848,3.0,-1.1,2500.0,0.037,-1.37,4100.0,0.096,N,242.22999999999996,-38.81333333333333,II
Lupus_III,J160855.5-390233,1.0,-0.9,2300.0,0.27,-1.15,2600.0,0.34,N,242.23125,-39.0425,II
Lupus_III,J160857.7-390222,2.0,-0.5,2000.0,0.085,-0.89,2800.0,0.13,N,242.24041666666665,-39.03944444444444,II
Lupus_III,J160858.2-390735,0.0,-1.3,900.0,0.043,-0.62,900.0,0.043,N,242.24249999999998,-39.12638888888889,II
Lupus_III,J160859.5-385627,0.0,-0.9,2000.0,0.017,-1.03,2000.0,0.017,N,242.24791666666664,-38.94083333333333,II
Lupus_III,J160901.4-392511,0.0,-1.2,2200.0,0.18,-1.23,2200.0,0.18,N,242.2558333333333,-39.41972222222222,II
Lupus_III,J160901.8-390512,2.0,-0.6,2100.0,0.53,-0.85,3000.0,0.87,N,242.2575,-39.086666666666666,II
Lupus_III,J160906.2-390851,1.0,-1.6,2800.0,0.16,-1.76,3100.0,0.22,N,242.2758333333333,-39.1475,III
Lupus_III,J160918.0-390453,2.9,1.1,39.0,0.41,1.14,39.0,0.41,Y,242.325,-39.081388888888895,0+I
Lupus_III,J160934.1-391342,6.0,-2.3,2100.0,2.7,-2.59,3100.0,9.1,N,242.3920833333333,-39.22833333333333,III
Lupus_III,J160944.3-391330,1.0,-1.1,2400.0,0.37,-1.32,2800.0,0.48,N,242.4345833333333,-39.225,II
Lupus_III,J160948.6-391116,6.0,-0.8,1500.0,0.69,-1.06,3200.0,2.0,N,242.4525,-39.187777777777775,II
Lupus_III,J160956.2-385951,1.0,-0.9,2200.0,0.045,-1.14,2600.0,0.056,N,242.48416666666665,-38.9975,II
Lupus_III,J161000.1-385401,12.0,-1.7,1900.0,1.2,-2.26,3900.0,28.0,N,242.50041666666664,-38.900277777777774,III
Lupus_III,J161001.3-390644,7.0,-1.2,2000.0,0.1,-1.65,5800.0,1.2,N,242.50541666666666,-39.11222222222222,III
Lupus_III,J161013.0-384616,2.9,-0.3,1500.0,0.007,-0.5,2200.0,0.011,N,242.55416666666665,-38.77111111111111,II
Lupus_III,J161018.5-383613,2.0,-1.5,2700.0,0.048,-1.71,3400.0,0.086,N,242.57708333333332,-38.603611111111114,III
Lupus_III,J161019.8-383606,2.0,-1.1,2600.0,0.029,-1.33,3600.0,0.054,N,242.58249999999995,-38.60166666666667,II
Lupus_III,J161027.4-390230,2.9,0.0,1400.0,0.0031,-0.21,1900.0,0.0046,N,242.61416666666662,-39.041666666666664,Flat
Lupus_III,J161029.5-392214,1.0,-1.1,2300.0,0.11,-1.28,2600.0,0.13,N,242.62291666666664,-39.370555555555555,II
Lupus_III,J161032.5-374614,6.0,-2.2,2100.0,4.3,-2.47,2900.0,14.0,N,242.63541666666663,-37.77055555555555,III
Lupus_III,J161034.5-381450,5.0,-2.2,2100.0,4.3,-2.4,2800.0,11.0,N,242.64374999999998,-38.24722222222222,III
Lupus_III,J161034.9-390654,6.0,-2.3,1900.0,0.71,-2.42,3300.0,2.3,N,242.64541666666665,-39.115,III
Lupus_III,J161045.3-385454,0.0,-0.9,2300.0,0.019,-0.98,2300.0,0.019,N,242.68875,-38.915,II
Lupus_III,J161051.6-385314,0.0,-1.2,2300.0,0.29,-1.27,2300.0,0.29,N,242.71499999999997,-38.88722222222222,II
Lupus_III,J161118.6-385823,3.0,-2.0,2100.0,17.0,-2.3,2300.0,28.0,N,242.82749999999996,-38.973055555555554,III
Lupus_III,J161125.9-391123,6.0,-2.2,2000.0,3.4,-2.41,2700.0,9.7,N,242.85791666666665,-39.189722222222215,III
Lupus_III,J161131.9-381110,2.0,-2.3,2400.0,0.088,-2.34,2900.0,0.14,N,242.88291666666666,-38.18611111111111,III
Lupus_III,J161144.8-383244,3.0,-2.3,2600.0,0.055,-2.21,3800.0,0.14,N,242.93666666666664,-38.54555555555555,III
Lupus_III,J161148.6-381758,1.0,-0.7,2500.0,0.039,-0.6,3200.0,0.053,N,242.9525,-38.29944444444444,II
Lupus_III,J161159.8-382338,0.0,-1.0,2400.0,0.08,-1.2,2400.0,0.08,N,242.99916666666664,-38.39388888888889,II
Lupus_III,J161200.0-385556,2.0,-2.3,2100.0,2.4,-2.44,2400.0,3.5,N,242.99999999999997,-38.93222222222222,III
Lupus_III,J161204.4-380959,2.9,0.0,1100.0,0.0061,-0.06,1600.0,0.0086,N,243.01833333333332,-38.16638888888889,Flat
Lupus_III,J161211.2-383219,6.0,-0.8,1700.0,0.24,-1.49,4300.0,0.95,N,243.04666666666662,-38.53861111111111,II
Lupus_III,J161219.6-383742,4.0,-2.3,2200.0,2.1,-2.46,2900.0,4.8,N,243.08166666666665,-38.62833333333333,III
Lupus_III,J161243.7-381503,0.0,-1.1,2800.0,0.48,-1.13,2800.0,0.48,N,243.1820833333333,-38.25083333333333,II
Lupus_III,J161251.7-384215,1.0,-2.2,2200.0,2.9,-2.22,2300.0,3.4,N,243.21541666666664,-38.70416666666667,III
Lupus_III,J161255.9-375643,3.0,-2.3,2100.0,5.2,-2.4,2500.0,8.8,N,243.23291666666663,-37.945277777777775,III
Lupus_III,J161340.9-383723,5.0,-2.5,2300.0,2.1,-2.7,4100.0,8.5,N,243.42041666666665,-38.62305555555555,III
Lupus_IV,J155945.2-415457,2.0,-1.4,2000.0,1.2,-1.7,2400.0,1.7,N,239.9383333333333,-41.91583333333333,III
Lupus_IV,J160007.4-414948,6.0,-1.4,1800.0,3.3,-1.67,2300.0,8.3,N,240.03083333333333,-41.830000000000005,III
Lupus_IV,J160026.1-415355,3.0,-1.1,2500.0,0.065,-1.44,3800.0,0.16,N,240.10875,-41.89861111111111,II
Lupus_IV,J160031.0-414337,0.0,-0.8,2400.0,0.21,-1.09,2400.0,0.21,N,240.12916666666666,-41.72694444444445,II
Lupus_IV,J160044.5-415531,0.0,-0.6,2800.0,0.9,-1.02,2800.0,0.9,N,240.18541666666664,-41.92527777777777,II
Lupus_IV,J160111.5-413730,3.0,-2.3,2300.0,0.24,-2.41,2900.0,0.46,N,240.29791666666668,-41.625,III
Lupus_IV,J160115.5-415235,2.9,-0.2,130.0,0.1,-0.26,150.0,0.11,N,240.31458333333333,-41.87638888888889,Flat
Lupus_IV,J160129.6-420803,4.0,-1.9,2200.0,0.21,-2.16,3200.0,0.52,N,240.37333333333333,-42.134166666666665,III
Lupus_IV,J160143.2-413605,3.0,-2.3,2300.0,0.33,-2.5,3000.0,0.65,N,240.42999999999998,-41.60138888888889,III
Lupus_IV,J160157.0-414243,6.0,-2.2,2000.0,6.2,-2.6,2800.0,18.0,N,240.48749999999998,-41.71194444444445,III
Lupus_IV,J160221.6-414053,2.9,0.9,380.0,0.055,0.45,1300.0,0.068,N,240.58999999999997,-41.68138888888889,0+I
Lupus_IV,J160229.9-415111,6.0,-2.2,2100.0,0.11,-2.44,3000.0,0.36,N,240.6245833333333,-41.85305555555556,III
Lupus_V,J161631.9-370456,6.2,-2.1,2200.0,8.3,-2.39,2700.0,26.0,N,244.13291666666666,-37.08222222222223,III
Lupus_V,J161640.3-372505,6.6,-1.6,2000.0,3.2,-1.73,2700.0,10.0,N,244.16791666666663,-37.418055555555554,III
Lupus_V,J161641.9-365045,1.8,-0.6,2300.0,0.0075,-1.37,3000.0,0.012,N,244.17458333333332,-36.84583333333334,II
Lupus_V,J161718.1-364630,1.1,-1.0,2200.0,0.012,-1.27,2500.0,0.015,N,244.32541666666663,-36.775,II
Lupus_V,J161724.7-365733,3.6,-1.2,1800.0,0.31,-1.23,2800.0,0.63,N,244.35291666666666,-36.95916666666667,II
Lupus_V,J161724.8-365740,0.5,-2.4,2900.0,0.087,-2.42,3100.0,0.1,N,244.3533333333333,-36.961111111111116,III
Lupus_V,J161753.8-364520,3.6,-2.5,2400.0,20.0,-2.56,3100.0,48.0,N,244.47416666666663,-36.75555555555555,III
Lupus_V,J161759.5-371908,6.0,-2.0,2000.0,0.42,-2.39,2500.0,1.2,N,244.49791666666664,-37.31888888888889,III
Lupus_V,J161804.2-371027,4.0,-2.4,2500.0,0.063,-2.6,4100.0,0.23,N,244.51749999999996,-37.174166666666665,III
Lupus_V,J161807.0-370654,6.5,-2.1,2000.0,5.6,-2.45,2700.0,18.0,N,244.52916666666664,-37.115,III
Lupus_V,J161809.1-372536,5.1,-2.3,2100.0,0.59,-2.48,2900.0,1.6,N,244.53791666666663,-37.42666666666666,III
Lupus_V,J161817.2-370059,5.8,-2.3,2100.0,1.3,-2.58,3000.0,4.1,N,244.57166666666663,-37.01638888888889,III
Lupus_V,J161834.1-371548,5.9,-2.2,2000.0,0.68,-2.36,2900.0,2.1,N,244.6420833333333,-37.263333333333335,III
Lupus_V,J161914.0-374728,5.1,-1.2,2100.0,0.17,-1.26,5900.0,1.7,N,244.80833333333328,-37.79111111111111,II
Lupus_V,J161926.8-365123,1.0,-1.5,2400.0,0.019,-1.47,2700.0,0.024,N,244.86166666666665,-36.85638888888889,II
Lupus_V,J161941.6-374656,5.0,-2.1,2100.0,0.18,-2.3,3100.0,0.53,N,244.92333333333332,-37.782222222222224,III
Lupus_V,J162031.6-373040,5.9,-2.1,2000.0,4.1,-2.35,2600.0,11.0,N,245.13166666666663,-37.51111111111111,III
Lupus_V,J162054.3-374241,5.1,-2.3,2100.0,1.4,-2.52,2800.0,3.7,N,245.22624999999996,-37.71138888888889,III
Lupus_V,J162054.4-365443,5.3,-2.2,2200.0,0.53,-2.58,3200.0,1.7,N,245.22666666666663,-36.911944444444444,III
Lupus_V,J162126.0-373101,8.7,-1.7,1700.0,0.9,-1.86,2700.0,3.6,N,245.3583333333333,-37.51694444444444,III
Lupus_V,J162129.9-370221,4.7,-1.9,2200.0,0.44,-2.34,3300.0,1.3,N,245.3745833333333,-37.03916666666667,III
Lupus_V,J162151.2-365848,5.9,-1.5,2000.0,6.8,-2.13,2600.0,19.0,N,245.4633333333333,-36.980000000000004,III
Lupus_V,J162156.2-371316,5.4,-2.2,2100.0,0.54,-2.53,2900.0,1.6,N,245.48416666666665,-37.221111111111114,III
Lupus_V,J162157.4-365621,4.4,-2.4,2300.0,0.21,-2.55,3500.0,0.64,N,245.48916666666665,-36.939166666666665,III
Lupus_V,J162201.6-371636,4.8,-2.1,2200.0,0.15,-2.34,3500.0,0.48,N,245.50666666666663,-37.276666666666664,III
Lupus_V,J162217.8-365816,5.3,-2.2,2100.0,0.74,-2.5,3000.0,2.2,N,245.57416666666663,-36.971111111111114,III
Lupus_V,J162235.3-370653,5.4,-2.4,2100.0,0.19,-2.66,3100.0,0.58,N,245.64708333333328,-37.11472222222223,III
Lupus_V,J162242.6-372123,6.1,-1.4,1900.0,0.68,-1.76,3100.0,2.2,N,245.67749999999998,-37.35638888888889,III
Lupus_V,J162253.0-372437,5.5,-2.2,2100.0,0.6,-2.15,3100.0,1.8,N,245.7208333333333,-37.41027777777778,III
Lupus_V,J162303.6-372941,4.8,-1.8,2100.0,0.16,-2.22,3400.0,0.49,N,245.76500000000001,-37.49472222222222,III
Lupus_V,J162320.5-374119,6.1,-1.3,1800.0,0.27,-1.55,2700.0,0.78,N,245.83541666666665,-37.68861111111111,II
Lupus_V,J162326.3-375208,6.1,-1.8,1800.0,0.48,-1.77,2300.0,1.2,N,245.85958333333335,-37.86888888888889,III
Lupus_V,J162332.4-375236,5.5,-2.1,2100.0,1.3,-2.51,3100.0,4.3,N,245.88500000000002,-37.876666666666665,III
Lupus_V,J162338.5-373516,4.4,-2.2,2200.0,0.37,-2.46,3100.0,1.0,N,245.91041666666666,-37.58777777777778,III
Lupus_V,J162338.6-373138,4.8,-1.9,2200.0,0.34,-2.33,3100.0,0.94,N,245.91083333333336,-37.52722222222222,III
Lupus_V,J162349.0-372729,3.0,-0.4,660.0,0.0023,-0.39,680.0,0.0027,N,245.95416666666668,-37.45805555555556,II
Lupus_V,J162350.5-375656,5.8,-2.2,2100.0,7.2,-2.55,2700.0,21.0,N,245.96041666666667,-37.94888888888889,III
Lupus_V,J162359.0-375352,5.6,-2.1,2100.0,6.2,-2.49,2800.0,18.0,N,245.99583333333334,-37.897777777777776,III
Lupus_V,J162426.6-375740,5.9,-2.1,2100.0,0.91,-2.55,2800.0,2.8,N,246.11083333333335,-37.961111111111116,III
Lupus_V,J162432.3-375439,5.0,-1.9,2100.0,1.9,-2.15,3000.0,5.5,N,246.13458333333332,-37.91083333333333,III
Lupus_V,J162506.9-380321,5.4,-2.2,2100.0,3.7,-2.52,2700.0,9.9,N,246.27875,-38.05583333333333,III
Lupus_V,J161821.8-373029,3.6,-2.2,2500.0,0.036,-2.41,4200.0,0.12,N,244.5908333333333,-37.50805555555556,III
Lupus_V,J161828.5-373938,4.1,-2.3,2600.0,0.021,-2.52,5500.0,0.1,N,244.61874999999998,-37.660555555555554,III
Lupus_VI,J162002.0-413726,5.3,-2.2,2100.0,1.7,-2.5,3100.0,5.2,N,245.00833333333333,-41.62388888888889,III
Lupus_VI,J162009.5-412600,6.5,-2.1,2000.0,2.5,-2.34,3100.0,8.8,N,245.0395833333333,-41.43333333333333,III
Lupus_VI,J162108.6-411602,4.8,-2.3,2200.0,0.2,-2.51,3600.0,0.62,N,245.2858333333333,-41.26722222222222,III
Lupus_VI,J162111.2-412017,5.6,-2.1,2000.0,0.091,-2.34,2700.0,0.25,N,245.29666666666662,-41.338055555555556,III
Lupus_VI,J162135.9-412152,5.3,-2.4,2100.0,2.0,-2.68,2900.0,5.6,N,245.3995833333333,-41.364444444444445,III
Lupus_VI,J162139.6-410913,4.9,-2.2,2100.0,0.33,-2.43,3000.0,0.91,N,245.41499999999996,-41.15361111111111,III
Lupus_VI,J162140.7-412221,5.1,-2.2,2100.0,0.34,-2.46,3200.0,1.0,N,245.41958333333332,-41.3725,III
Lupus_VI,J162149.7-410701,5.4,-2.1,2100.0,0.36,-2.21,3500.0,1.3,N,245.45708333333332,-41.11694444444444,III
Lupus_VI,J162157.9-413109,5.1,-2.3,2200.0,0.41,-2.57,3500.0,1.4,N,245.49124999999998,-41.51916666666666,III
Lupus_VI,J162227.2-410041,5.3,-2.3,2100.0,0.43,-2.52,3100.0,1.2,N,245.6133333333333,-41.01138888888889,III
Lupus_VI,J162228.4-411342,6.8,-2.2,2000.0,0.52,-2.6,2700.0,1.7,N,245.6183333333333,-41.22833333333333,III
Lupus_VI,J162229.6-412345,7.0,-1.5,1900.0,6.9,-2.01,2400.0,21.0,N,245.6233333333333,-41.395833333333336,III
Lupus_VI,J162233.4-410317,6.4,-2.1,2000.0,1.8,-2.47,2900.0,5.7,N,245.63916666666663,-41.05472222222222,III
Lupus_VI,J162303.0-402111,6.1,-2.0,1900.0,1.0,-2.14,3200.0,3.4,N,245.76250000000002,-40.35305555555556,III
Lupus_VI,J162311.0-411710,6.4,-2.2,2000.0,0.36,-2.49,3500.0,1.4,N,245.79583333333332,-41.28611111111111,III
Lupus_VI,J162314.7-401715,5.9,-2.1,2100.0,0.49,-2.49,3100.0,1.5,N,245.81125,-40.2875,III
Lupus_VI,J162315.9-410400,6.0,-2.2,2100.0,5.4,-2.68,3100.0,18.0,N,245.81625000000003,-41.06666666666667,III
Lupus_VI,J162318.4-401943,5.0,-2.2,2200.0,6.6,-2.46,3200.0,19.0,N,245.82666666666665,-40.328611111111115,III
Lupus_VI,J162328.0-401536,5.1,-1.6,1300.0,0.14,-2.15,2800.0,0.33,N,245.86666666666667,-40.26,III
Lupus_VI,J162337.3-401449,6.5,-2.3,2000.0,0.25,-2.58,2600.0,0.76,N,245.90541666666667,-40.246944444444445,III
Lupus_VI,J162344.8-410749,7.2,-1.8,1700.0,0.77,-1.87,2700.0,2.6,N,245.93666666666667,-41.13027777777778,III
Lupus_VI,J162349.0-402617,5.9,-1.9,2000.0,0.3,-2.16,3500.0,1.0,N,245.95416666666668,-40.43805555555555,III
Lupus_VI,J162351.3-401032,5.3,-2.3,2000.0,0.52,-2.41,3000.0,1.4,N,245.96374999999998,-40.175555555555555,III
Lupus_VI,J162423.9-395210,5.6,-2.2,2100.0,2.0,-2.43,3100.0,6.5,N,246.09958333333333,-39.86944444444445,III
Lupus_VI,J162426.1-401102,5.7,-2.2,2000.0,0.42,-2.33,3000.0,1.3,N,246.10875000000001,-40.18388888888889,III
Lupus_VI,J162441.6-400419,5.7,-2.3,2100.0,0.22,-2.58,3700.0,0.81,N,246.17333333333335,-40.07194444444445,III
Lupus_VI,J162446.4-395615,13.1,-1.1,730.0,0.091,-1.46,1400.0,0.22,N,246.19333333333333,-39.9375,II
Lupus_VI,J162451.7-395632,7.9,0.2,560.0,0.069,0.71,640.0,0.1,N,246.21541666666667,-39.94222222222222,0+I
Lupus_VI,J162455.6-394914,4.8,-2.1,2200.0,0.29,-2.35,3500.0,0.9,N,246.23166666666668,-39.82055555555556,III
Lupus_VI,J162455.9-401128,6.1,-2.1,2000.0,3.1,-2.37,2600.0,9.0,N,246.23291666666665,-40.191111111111105,III
Lupus_VI,J162456.8-400823,5.3,-2.2,2100.0,0.7,-2.45,3400.0,2.3,N,246.23666666666665,-40.13972222222222,III
Lupus_VI,J162552.4-401848,5.8,-2.2,2100.0,0.34,-2.62,3300.0,1.2,N,246.46833333333333,-40.31333333333333,III
Lupus_VI,J162558.3-400958,6.7,-2.1,2000.0,1.6,-2.48,3000.0,5.8,N,246.49291666666667,-40.16611111111111,III
Lupus_VI,J162608.5-401744,5.8,-2.3,2100.0,1.2,-2.69,3400.0,4.1,N,246.5354166666667,-40.29555555555555,III
Lupus_VI,J162613.3-394954,5.1,-1.9,2100.0,0.47,-2.16,3400.0,1.4,N,246.55541666666664,-39.83166666666667,III
Lupus_VI,J162613.6-401218,6.9,-2.3,2000.0,1.4,-2.68,3300.0,5.6,N,246.55666666666667,-40.205000000000005,III
Lupus_VI,J162625.5-394447,4.5,-1.6,2300.0,0.13,-2.12,4100.0,0.48,N,246.60625,-39.74638888888889,III
Lupus_VI,J162631.1-394615,2.9,-2.1,2600.0,0.0081,-2.2,3100.0,0.018,N,246.62958333333333,-39.770833333333336,III
Lupus_VI,J162631.5-400455,6.5,-2.3,2000.0,1.3,-2.53,3200.0,4.5,N,246.63125,-40.081944444444446,III
Lupus_VI,J162639.2-401527,10.2,-1.5,1300.0,0.44,-1.68,2100.0,1.5,N,246.66333333333333,-40.2575,III
Lupus_VI,J162653.6-395459,5.6,-2.2,2100.0,0.54,-2.19,3700.0,2.2,N,246.72333333333333,-39.91638888888889,III
Lupus_VI,J162703.0-394413,5.9,-2.0,1900.0,0.51,-2.06,2800.0,1.5,N,246.76250000000002,-39.73694444444445,III
Lupus_VI,J162731.7-395601,5.7,-2.3,2100.0,0.14,-2.49,3800.0,0.54,N,246.88208333333336,-39.933611111111105,III
Lupus_VI,J162750.5-394810,5.7,-2.1,2000.0,0.93,-2.39,3000.0,2.8,N,246.96041666666667,-39.80277777777778,III
Lupus_VI,J162826.4-392542,4.1,-0.5,1700.0,0.23,-0.51,3800.0,0.66,N,247.11,-39.42833333333333,II
Musca,J121915.9-721825,3.0,0.5,370.0,0.0074,0.36,460.0,0.0081,N,184.81625,-72.30694444444444,0+I
Musca,J122109.4-720129,3.7,-2.3,1900.0,0.94,-2.62,2000.0,1.6,N,185.28916666666666,-72.02472222222222,III
Musca,J122455.6-721040,3.6,-2.4,1900.0,6.1,-2.62,2000.0,9.9,N,186.23166666666668,-72.17777777777778,III
Musca,J122551.7-720515,3.8,-2.4,1900.0,0.29,-2.59,2000.0,0.48,N,186.46541666666667,-72.08749999999999,III
Musca,J122805.5-712949,4.8,-2.1,1700.0,1.1,-2.13,1900.0,2.0,N,187.0229166666667,-71.49694444444445,III
Musca,J122856.9-714540,0.0,-2.4,2100.0,0.27,-2.57,2100.0,0.27,N,187.23708333333337,-71.7611111111111,III
Musca,J123142.0-710354,9.4,-2.0,1600.0,0.34,-2.31,1900.0,1.0,N,187.925,-71.065,III
Musca,J123151.5-710351,8.3,-2.2,1800.0,3.1,-2.69,2000.0,8.9,N,187.96458333333334,-71.06416666666667,III
Musca,J123432.6-703716,3.8,-2.2,1900.0,1.2,-2.5,2000.0,2.0,N,188.63583333333335,-70.6211111111111,III
Musca,J123449.7-705232,4.8,-2.3,1800.0,1.1,-2.51,2000.0,2.1,N,188.70708333333337,-70.87555555555555,III
Musca,J123451.2-703051,3.0,-1.4,1700.0,0.34,-1.55,1800.0,0.48,N,188.71333333333334,-70.51416666666667,II
Musca,J123452.6-710034,3.3,-2.3,1900.0,0.59,-2.47,2000.0,0.92,N,188.71916666666667,-71.00944444444444,III
Musca,J123512.0-704306,6.9,-2.2,1700.0,2.6,-2.5,2000.0,6.0,N,188.8,-70.71833333333333,III
Ophiuchus,J162110.9-234328,7.6,-2.1,1800.0,3.0,-2.47,2100.0,8.3,N,245.29541666666663,-23.724444444444444,III
Ophiuchus,J162118.4-225457,2.7,-1.1,1600.0,0.057,-1.24,1700.0,0.078,N,245.32666666666663,-22.91583333333333,II
Ophiuchus,J162119.1-234228,0.0,-2.0,2200.0,1.9,-2.02,2200.0,1.9,N,245.3295833333333,-23.70777777777778,III
Ophiuchus,J162131.9-230140,6.8,-1.0,1400.0,0.099,-1.26,1700.0,0.2,N,245.38291666666666,-23.02777777777778,II
Ophiuchus,J162138.7-225328,9.8,1.1,540.0,0.0026,0.85,920.0,0.0046,N,245.41124999999997,-22.891111111111112,0+I
Ophiuchus,J162141.9-231343,2.6,-1.5,1800.0,0.024,-1.54,1900.0,0.033,N,245.42458333333332,-23.22861111111111,II
Ophiuchus,J162145.1-234231,9.8,0.6,240.0,0.033,0.29,390.0,0.043,N,245.43791666666664,-23.70861111111111,Flat
Ophiuchus,J162148.4-234027,5.9,-0.3,1200.0,0.018,-0.71,1500.0,0.03,N,245.45166666666663,-23.674166666666668,II
Ophiuchus,J162157.6-242943,0.0,-2.4,2100.0,0.55,-2.34,2100.0,0.55,N,245.48999999999998,-24.49527777777778,III
Ophiuchus,J162218.5-232148,3.3,-0.7,1400.0,0.42,-0.94,1600.0,0.6,N,245.5770833333333,-23.363333333333333,II
Ophiuchus,J162220.9-230402,9.8,0.9,610.0,0.0093,0.23,1200.0,0.019,N,245.58708333333328,-23.06722222222222,Flat
Ophiuchus,J162224.4-245018,6.4,-2.2,1800.0,0.38,-2.41,2000.0,0.85,N,245.60166666666663,-24.83833333333333,III
Ophiuchus,J162224.9-232954,3.9,-1.0,1500.0,0.11,-1.08,1600.0,0.17,N,245.60374999999993,-23.498333333333335,II
Ophiuchus,J162235.6-233734,5.0,-1.3,1700.0,0.037,-1.59,1900.0,0.068,N,245.6483333333333,-23.62611111111111,II
Ophiuchus,J162241.7-242538,2.9,-1.3,1700.0,0.0049,-1.45,1800.0,0.0069,N,245.67374999999996,-24.427222222222223,II
Ophiuchus,J162244.9-231713,3.4,-1.2,1700.0,0.0075,-1.4,1800.0,0.011,N,245.6870833333333,-23.286944444444448,II
Ophiuchus,J162245.3-243123,2.8,-0.8,1700.0,0.14,-1.02,1800.0,0.2,N,245.68874999999997,-24.523055555555555,II
Ophiuchus,J162247.1-230013,4.9,-1.4,1600.0,0.028,-1.61,1800.0,0.05,N,245.69624999999996,-23.003611111111113,III
Ophiuchus,J162248.6-230217,1.6,-1.0,1700.0,0.006,-1.18,1800.0,0.0073,N,245.7025,-23.03805555555556,II
Ophiuchus,J162259.8-232635,3.6,-2.4,1900.0,0.13,-2.45,2000.0,0.22,N,245.74916666666664,-23.443055555555556,III
Ophiuchus,J162305.4-230256,9.8,0.5,790.0,0.0069,-0.23,1400.0,0.016,N,245.77249999999998,-23.04888888888889,Flat
Ophiuchus,J162305.8-233817,9.7,-1.3,1400.0,0.002,-1.55,1700.0,0.0053,N,245.77416666666667,-23.638055555555557,II
Ophiuchus,J162306.8-225736,9.8,0.0,880.0,0.0035,0.0,1200.0,0.0069,N,245.77833333333334,-22.96,Flat
Ophiuchus,J162308.7-225742,4.8,-1.2,1500.0,0.16,-1.42,1800.0,0.28,N,245.78625000000002,-22.961666666666666,II
Ophiuchus,J162309.2-241704,7.7,-1.0,1200.0,0.41,-1.17,1600.0,0.85,N,245.78833333333336,-24.284444444444446,II
Ophiuchus,J162312.5-243641,5.0,-2.2,1800.0,0.18,-2.36,2000.0,0.34,N,245.80208333333334,-24.61138888888889,III
Ophiuchus,J162313.6-230358,2.2,-1.6,1800.0,0.0084,-1.74,1900.0,0.011,N,245.80666666666667,-23.066111111111113,III
